1477991396012,-1.1662445,9.16275,2.5615234
1477991396121,0.040725708,9.584244,0.09010315
1477991396230,0.32809448,9.469284,-3.3200684
1477991396331,-0.9555054,9.852463,-2.687851
1477991396432,-0.8022461,8.185684,-1.9215088
1477991396541,1.3243256,11.710815,-1.63414
1477991396642,-0.34243774,11.90239,-4.5845184
1477991396750,1.8415985,10.158981,-3.7415466
1477991396851,0.8070526,9.1436,-4.5845184
1477991396952,1.1135864,6.940399,-4.7377777
1477991397061,2.3397217,7.246933,-5.3700104
1477991397170,2.9527893,7.745041,-5.695694
1477991397279,2.3588715,12.477142,-2.9560547
1477991397380,-0.38075256,9.660873,-0.7337036
1477991397481,-0.64897156,9.469284,-2.5920563
1477991397589,-1.2812042,9.35434,-0.5229645
1477991397690,-1.2428894,10.810364,-1.1934967
1477991397791,-1.3578339,10.044037,-1.0210724
1477991397892,-0.87887573,9.660873,-1.5000305
1477991397993,0.040725708,10.158981,-0.1589508
1477991398101,-4.4806366,8.415588,-2.151413
1477991398202,2.0715027,9.469284,1.3737183
1477991398303,0.15567017,10.331406,-3.1284943
1477991398412,-0.09338379,8.875381,-0.8294983
1477991398513,1.9182434,8.817902,-3.3009186
1477991398622,-0.6872864,11.346802,-3.6457672
1477991398731,0.730423,8.741272,-5.1017914
1477991398832,0.19398499,8.913696,-2.151413
1477991398941,-5.055374,8.530533,-3.1859589
1477991399050,-3.9250488,8.971176,-0.54211426
1477991399159,-2.9288177,9.488449,0.12841797
1477991399260,-3.7526245,9.469284,-0.94444275
1477991399369,-3.6568298,9.239395,-1.7490845
1477991399470,-3.2928162,9.929092,-1.5000305
1477991399579,-2.1241608,8.990326,-3.4541779
1477991399687,-3.7526245,9.603394,-3.0710144
1477991399788,-1.7218323,9.718353,-3.2817535
1477991399889,-1.4153137,9.181915,-3.7798615
1477991399991,-2.1241608,9.086121,-3.5116577
1477991400099,-2.105011,9.565079,-3.3009186
1477991400208,-2.2007904,9.545929,-3.2625885
1477991400309,-1.8942566,9.545929,-3.5308075
1477991400410,-2.3157501,9.335175,-3.415863
1477991400519,-1.9709015,9.411819,-3.684082
1477991400628,-1.8942566,9.565079,-3.415863
1477991400729,-1.817627,9.584244,-3.3009186
1477991400837,-1.8942566,9.450134,-3.3392334
1477991400938,-1.7601624,9.488449,-3.4541779
1477991401039,-1.7601624,9.469284,-3.5308075
1477991401140,-1.817627,9.411819,-3.5308075
1477991401249,-1.8942566,9.373505,-3.8565063
1477991401358,-1.8942566,9.507599,-3.913971
1477991401467,-1.7218323,9.35434,-3.933136
1477991401576,-1.817627,9.430969,-4.0672455
1477991401677,-1.6452026,9.316025,-4.0672455
1477991401786,-1.7409973,9.316025,-4.0480804
1477991401895,-1.7409973,9.373505,-4.0480804
1477991401996,-1.7793121,9.35434,-4.0480804
1477991402105,-1.6643677,9.35434,-4.23967
1477991402214,-1.6452026,9.35434,-4.0672455
1477991402315,-1.6643677,9.335175,-4.0289307
1477991402423,-1.7026825,9.335175,-4.0289307
1477991402524,-1.7026825,9.373505,-4.1247253
1477991402626,-1.7218323,9.373505,-4.1055603
1477991402734,-1.6643677,9.29686,-4.18219
1477991402835,-1.7409973,9.335175,-4.143875
1477991402944,-1.7218323,9.316025,-4.16304
1477991403053,-1.7409973,9.316025,-4.1055603
1477991403154,-1.7984772,9.29686,-4.0480804
1477991403255,-1.7409973,9.430969,-4.18219
1477991403363,-1.7409973,9.27771,-4.0480804
1477991403465,-1.7026825,9.35434,-4.1055603
1477991403573,-1.7026825,9.29686,-4.1247253
1477991403674,-1.7026825,9.29686,-4.2205048
1477991403775,-1.6452026,9.27771,-4.2205048
1477991403884,-1.6452026,9.450134,-4.1247253
1477991403993,-1.7984772,9.27771,-4.0289307
1477991404094,-1.6643677,9.29686,-4.1247253
1477991404195,-1.7026825,9.29686,-4.18219
1477991404303,-1.7026825,9.29686,-4.18219
1477991404404,-1.7026825,9.27771,-4.2205048
1477991404505,-1.6452026,9.430969,-4.16304
1477991404614,-1.6452026,9.258545,-4.1055603
1477991404715,-1.7026825,9.258545,-4.1055603
1477991404824,-1.6835175,9.29686,-4.16304
1477991404925,-1.7026825,9.258545,-4.16304
1477991405033,-1.6643677,9.29686,-4.201355
1477991405134,-1.6260529,9.411819,-4.18219
1477991405235,-1.6260529,9.239395,-4.143875
1477991405336,-1.6835175,9.316025,-4.143875
1477991405445,-1.6643677,9.316025,-4.16304
1477991405546,-1.6452026,9.316025,-4.18219
1477991405647,-1.6643677,9.335175,-4.143875
1477991405756,-1.6835175,9.411819,-4.16304
1477991405865,-1.6643677,9.22023,-4.23967
1477991405973,-1.7409973,9.29686,-4.18219
1477991406074,-1.7026825,9.258545,-4.143875
1477991406175,-1.7218323,9.258545,-4.201355
1477991406276,-1.6835175,9.239395,-4.201355
1477991406385,-1.6452026,9.450134,-4.18219
1477991406486,-1.6835175,9.27771,-4.0863953
1477991406588,-1.6835175,9.29686,-4.1247253
1477991406695,-1.7026825,9.29686,-4.16304
1477991406796,-1.7218323,9.27771,-4.18219
1477991406897,-1.7218323,9.239395,-4.16304
1477991407006,-1.7793121,9.29686,-4.1247253
1477991407107,-1.7601624,9.27771,-4.18219
1477991407216,-1.7218323,9.27771,-4.1247253
1477991407326,-1.7218323,9.335175,-4.16304
1477991407435,-1.7026825,9.29686,-4.18219
1477991407545,-1.6260529,9.16275,-4.2588196
1477991407652,-1.6452026,9.22023,-4.2588196
1477991407753,-1.6643677,9.29686,-4.23967
1477991407854,-1.7218323,9.27771,-4.16304
1477991407957,-1.7601624,9.29686,-4.16304
1477991408063,-1.6835175,9.239395,-4.201355
1477991408164,-1.7218323,9.27771,-4.18219
1477991408266,-1.7026825,9.373505,-4.16304
1477991408369,-1.587738,9.27771,-4.23967
1477991408474,-1.9134216,9.392654,-4.0480804
1477991408575,-1.6643677,9.392654,-4.3354645
1477991408676,-1.9325867,9.35434,-3.8565063
1477991408785,-1.5302582,9.603394,-3.913971
1477991408894,-1.300354,9.335175,-3.4541779
1477991408995,-1.0513,9.641708,-3.147644
1477991409104,-0.9555054,9.622559,-2.7836304
1477991409205,-1.0129852,10.063202,-2.8411102
1477991409314,0.15567017,9.737503,-2.5728912
1477991409423,-0.6872864,9.699188,-3.0326996
1477991409527,-0.8980255,9.852463,-2.0556183
1477991409632,-1.1662445,9.756668,-1.3276062
1477991409733,-1.0129852,10.216461,-0.7145386
1477991409836,-0.8980255,9.929092,-1.1551819
1477991409944,-0.07421875,9.756668,-2.1322632
1477991410045,-0.09338379,10.158981,-2.5537415
1477991410148,0.9028473,9.871613,-3.4350128
1477991410254,0.2322998,10.178146,-3.205124
1477991410355,0.21315002,9.852463,-3.205124
1477991410456,-0.07421875,9.526764,-2.7070007
1477991410564,0.730423,9.929092,-2.8027954
1477991410665,0.09820557,10.082352,-2.151413
1477991410766,-0.32328796,9.929092,-1.2892914
1477991410875,-0.15086365,9.909927,-0.27389526
1477991410984,-0.51486206,10.082352,0.49243164
1477991411093,0.13652039,10.369736,0.09010315
1477991411194,-0.8213959,9.833298,0.415802
1477991411303,-0.9363556,10.139832,0.7414856
1477991411412,-0.32328796,10.216461,0.93307495
1477991411513,-0.91719055,10.101517,1.0480194
1477991411622,-0.8213959,10.024887,0.8372803
1477991411731,-1.9517365,10.005722,0.20506287
1477991411840,-0.30412292,10.235626,-0.35054016
1477991411941,-0.7256012,9.737503,-0.5995941
1477991412042,-1.1470947,10.676254,0.14758301
1477991412151,-0.91719055,9.929092,0.16673279
1477991412260,-0.8405609,10.082352,-0.77201843
1477991412368,-0.9746704,9.641708,-0.50379944
1477991412469,-0.9938202,9.814133,-0.7528534
1477991412570,-0.34243774,10.235626,-0.35054016
1477991412671,-1.2620392,10.024887,-0.6187439
1477991412780,-0.6298218,10.350571,-0.19726563
1477991412889,-1.3961487,9.948242,-0.657074
1477991412990,-0.6681366,10.005722,-0.06315613
1477991413099,-1.7601624,9.948242,-0.33137512
1477991413208,-1.7409973,9.909927,-0.17811584
1477991413309,-1.7793121,9.929092,-0.4271698
1477991413418,-2.622284,10.101517,-0.19726563
1477991413519,-1.7793121,9.852463,-1.5191956
1477991413628,-1.836792,10.350571,-1.4808807
1477991413737,-1.2237244,9.967407,-0.8678131
1477991413846,-2.622284,9.737503,0.49243164
1477991413947,-2.3732147,10.235626,-0.46548462
1477991414055,1.8415985,9.181915,-1.8257294
1477991414156,1.0369568,8.971176,-1.4425507
1477991414257,0.57714844,10.178146,-0.35054016
1477991414358,-0.20832825,9.852463,-0.38885498
1477991414459,-1.032135,10.408051,2.657318
1477991414568,0.0024108887,9.814133,1.4886627
1477991414677,-0.05506897,10.312256,0.18589783
1477991414786,-0.20832825,9.718353,1.1821289
1477991414895,-1.1470947,10.216461,-0.7911682
1477991415004,-0.07421875,9.852463,-0.21643066
1477991415105,-1.2237244,10.1206665,-0.67622375
1477991415218,-1.319519,10.178146,-0.9061279
1477991415323,-1.5110931,10.158981,-0.17811584
1477991415431,-0.7639313,9.948242,-0.5229645
1477991415532,-1.1854095,9.890778,-0.38885498
1477991415633,-1.4919434,10.178146,-1.4234009
1477991415735,-0.3999176,10.158981,-1.7490845
1477991415843,-0.36160278,10.293091,-1.0402374
1477991415944,-0.8597107,10.408051,-1.1934967
1477991416045,-0.9746704,9.814133,-1.2509766
1477991416153,-0.5723419,10.695419,-1.653305
1477991416254,-0.9938202,9.565079,-1.2701263
1477991416355,-1.032135,10.293091,-1.5575104
1477991416456,-1.300354,9.948242,-1.3467712
1477991416574,-1.3386688,9.909927,-1.1551819
1477991416682,-1.4536285,10.044037,-1.1934967
1477991416783,-1.4727783,10.158981,-1.3084564
1477991416884,-1.3769836,9.967407,-1.1743469
1477991416985,-1.3961487,10.044037,-1.3084564
1477991417093,-1.300354,9.986557,-1.3084564
1477991417194,-1.2428894,10.044037,-1.4042358
1477991417295,-1.1087799,9.967407,-1.63414
1477991417396,-1.3578339,10.082352,-1.5575104
1477991417506,-1.2428894,10.005722,-1.5766602
1477991417614,-1.300354,10.024887,-1.614975
1477991417715,-1.319519,10.005722,-1.614975
1477991417823,-1.300354,10.044037,-1.614975
1477991417924,-1.2812042,9.967407,-1.4617157
1477991418025,-1.1470947,10.005722,-1.5191956
1477991418126,-1.2812042,10.005722,-1.5383453
1477991418236,-1.2428894,10.044037,-1.5191956
1477991418345,-1.2045593,10.024887,-1.5383453
1477991418453,-1.2237244,10.044037,-1.5000305
1477991418555,-1.2812042,10.063202,-1.5191956
1477991418663,-1.2620392,9.967407,-1.5383453
1477991418764,-1.2237244,10.024887,-1.5191956
1477991418865,-1.1854095,10.044037,-1.5191956
1477991418973,-1.2237244,10.024887,-1.5575104
1477991419074,-1.1854095,10.024887,-1.5000305
1477991419175,-1.2237244,10.044037,-1.4425507
1477991419284,-1.1854095,10.005722,-1.4808807
1477991419385,-1.2237244,10.024887,-1.4808807
1477991419494,-1.2428894,10.005722,-1.5191956
1477991419603,-1.2045593,9.948242,-1.5000305
1477991419712,-1.2237244,10.005722,-1.63414
1477991419821,-1.2620392,10.044037,-1.5000305
1477991419930,-1.2620392,10.044037,-1.5575104
1477991420031,-1.319519,10.005722,-1.5000305
1477991420140,-1.2812042,10.005722,-1.5191956
1477991420249,-1.2812042,10.044037,-1.5383453
1477991420350,-1.2428894,9.986557,-1.4617157
1477991420459,-1.1854095,9.986557,-1.5191956
1477991420568,-1.2620392,10.024887,-1.4808807
1477991420677,-1.2237244,9.986557,-1.5191956
1477991420786,-1.2237244,9.986557,-1.5191956
1477991420887,-1.2428894,10.024887,-1.4808807
1477991420996,-1.3386688,10.063202,-1.5383453
1477991421105,-1.2812042,9.986557,-1.5191956
1477991421214,-1.2620392,10.024887,-1.5191956
1477991421315,-1.2428894,10.024887,-1.5191956
1477991421424,-1.2237244,9.986557,-1.5766602
1477991421533,-1.2237244,10.005722,-1.614975
1477991421634,-1.3386688,10.044037,-1.5575104
1477991421743,-1.300354,10.063202,-1.5383453
1477991421852,-1.2812042,10.024887,-1.5000305
1477991421961,-1.2620392,10.024887,-1.5191956
1477991422062,-1.2045593,10.005722,-1.4808807
1477991422171,-1.1662445,9.967407,-1.614975
1477991422280,-1.2237244,9.967407,-1.5191956
1477991422389,-1.2428894,10.044037,-1.5383453
1477991422490,-1.300354,10.005722,-1.4425507
1477991422591,-1.2620392,10.044037,-1.4617157
1477991422699,-1.2428894,10.024887,-1.5383453
1477991422800,-1.2237244,10.024887,-1.4234009
1477991422901,-1.2620392,10.005722,-1.4425507
1477991423002,-1.2428894,10.044037,-1.4617157
1477991423111,-1.319519,10.005722,-1.4042358
1477991423220,-1.2620392,10.005722,-1.4617157
1477991423329,-1.2428894,10.044037,-1.4234009
1477991423430,-1.2237244,10.005722,-1.4042358
1477991423540,-1.1854095,9.986557,-1.5000305
1477991423648,-1.2428894,10.024887,-1.4617157
1477991423750,-1.2237244,10.005722,-1.4808807
1477991423859,-1.2812042,10.044037,-1.4808807
1477991423967,-1.2045593,10.024887,-1.5191956
1477991424068,-1.1854095,10.005722,-1.4042358
1477991424176,-1.2428894,9.967407,-1.4808807
1477991424277,-1.0896149,10.139832,-1.4808807
1477991424378,-1.2620392,10.063202,-1.4808807
1477991424481,-1.2045593,10.005722,-1.4808807
1477991424588,-1.1662445,10.005722,-1.4425507
1477991424690,-1.2428894,10.005722,-1.5575104
1477991424798,-1.2812042,10.005722,-1.5000305
1477991424906,-1.2620392,10.044037,-1.4808807
1477991425007,-1.300354,10.024887,-1.4042358
1477991425108,-1.2812042,10.024887,-1.4808807
1477991425209,-1.2812042,9.986557,-1.5191956
1477991425310,-1.300354,10.005722,-1.4042358
1477991425411,-1.319519,10.063202,-1.4234009
1477991425519,-1.2620392,9.986557,-1.4234009
1477991425620,-1.2812042,10.024887,-1.365921
1477991425721,-1.2428894,10.063202,-1.4042358
1477991425830,-1.2237244,9.967407,-1.5191956
1477991425939,-1.300354,10.063202,-1.5575104
1477991426048,-1.3578339,10.044037,-1.4042358
1477991426149,-1.300354,9.986557,-1.4234009
1477991426250,-1.300354,10.044037,-1.4617157
1477991426359,-1.2812042,10.024887,-1.4617157
1477991426460,-1.2620392,10.024887,-1.4808807
1477991426569,-1.3386688,10.024887,-1.5000305
1477991426677,-1.3769836,10.1206665,-1.5191956
1477991426778,-1.2812042,10.005722,-1.5191956
1477991426879,-1.2620392,10.044037,-1.5000305
1477991426980,-1.2620392,9.986557,-1.4042358
1477991427089,-1.2428894,9.986557,-1.5000305
1477991427198,-1.2428894,10.024887,-1.5000305
1477991427299,-1.2812042,9.967407,-1.4808807
1477991427408,-1.2428894,9.929092,-1.5191956
1477991427517,-1.3769836,10.273941,-1.4808807
1477991427626,-1.4344635,10.005722,-0.94444275
1477991427735,-1.319519,9.814133,-0.9635925
1477991427844,-1.2620392,9.967407,-1.614975
1477991427953,-1.1087799,9.814133,-1.7299347
1477991428054,-0.91719055,10.044037,-1.097702
1477991428155,-3.0054474,10.369736,-2.9560547
1477991428263,-0.7256012,9.526764,-0.6953888
1477991428364,-1.0513,10.024887,-1.3084564
1477991428465,-1.1279297,10.197311,-1.2892914
1477991428574,-1.3578339,9.986557,-1.3276062
1477991428675,-1.3961487,10.024887,-1.5000305
1477991428785,-1.3961487,10.024887,-1.5575104
1477991428893,-1.3961487,10.044037,-1.4808807
1477991428994,-1.3769836,10.024887,-1.4234009
1477991429103,-1.4344635,9.986557,-1.4042358
1477991429212,-1.4344635,10.024887,-1.5575104
1477991429313,-1.4153137,10.044037,-1.5383453
1477991429422,-1.3961487,9.986557,-1.4808807
1477991429523,-1.3578339,10.005722,-1.4042358
1477991429632,-1.3769836,10.005722,-1.4808807
1477991429741,-1.3386688,10.139832,-1.5766602
1477991429850,-1.3578339,9.929092,-1.385086
1477991429959,-1.4536285,10.139832,-1.4808807
1477991430060,-1.319519,9.929092,-1.4425507
1477991430169,-1.3578339,9.986557,-1.4234009
1477991430270,-1.3386688,10.024887,-1.4234009
1477991430379,-1.3578339,9.986557,-1.4617157
1477991430488,-1.3769836,9.967407,-1.4234009
1477991430589,-1.3769836,10.044037,-1.4808807
1477991430697,-1.3386688,9.967407,-1.4617157
1477991430798,-1.3386688,10.024887,-1.4808807
1477991430899,-1.3386688,10.005722,-1.4808807
1477991431000,-1.3578339,10.005722,-1.4617157
1477991431112,-1.2812042,9.948242,-1.5575104
1477991431217,-1.3578339,10.005722,-1.5191956
1477991431318,-1.3578339,9.986557,-1.5575104
1477991431420,-1.3961487,10.044037,-1.5000305
1477991431528,-1.3386688,9.986557,-1.5575104
1477991431629,-1.3578339,10.082352,-1.5766602
1477991431730,-1.2237244,9.890778,-1.5191956
1477991431840,-1.2812042,9.986557,-1.614975
1477991431948,-1.300354,10.044037,-1.5000305
1477991432057,-1.300354,9.986557,-1.5383453
1477991432166,-1.319519,10.024887,-1.5000305
1477991432275,-1.2428894,10.082352,-1.5191956
1477991432376,-1.2620392,9.967407,-1.4234009
1477991432477,-1.319519,9.967407,-1.5191956
1477991432585,-1.319519,10.082352,-1.4808807
1477991432686,-1.2620392,9.986557,-1.5191956
1477991432787,-1.319519,10.044037,-1.4808807
1477991432888,-1.3386688,10.063202,-1.4808807
1477991432989,-1.2237244,9.967407,-1.4425507
1477991433102,-1.2045593,9.948242,-1.4808807
1477991433207,-1.2812042,10.024887,-1.4425507
1477991433316,-1.300354,10.024887,-1.4617157
1477991433425,-1.300354,9.986557,-1.4808807
1477991433526,-1.1662445,9.967407,-1.4425507
1477991433635,-1.3386688,9.718353,-1.0593872
1477991433744,-1.1279297,9.948242,-1.5383453
1477991433853,-1.1662445,10.063202,-1.7299347
1477991433954,-1.319519,10.024887,-1.5766602
1477991434063,-1.4153137,9.967407,-1.5575104
1477991434164,-1.3769836,10.082352,-1.4808807
1477991434273,-1.3578339,9.986557,-1.4042358
1477991434382,-1.2237244,9.967407,-1.5383453
1477991434483,-1.300354,10.044037,-1.5383453
1477991434591,-1.3386688,10.024887,-1.5191956
1477991434692,-1.3386688,9.948242,-1.4808807
1477991434793,-1.319519,10.063202,-1.5000305
1477991434894,-1.2812042,9.948242,-1.4042358
1477991435003,-1.2428894,9.986557,-1.5958252
1477991435112,-1.3578339,10.044037,-1.5000305
1477991435213,-1.3578339,9.986557,-1.4808807
1477991435322,-1.2812042,10.044037,-1.5575104
1477991435431,-1.319519,10.063202,-1.4808807
1477991435532,-1.2045593,9.948242,-1.5575104
1477991435644,-1.1662445,9.967407,-1.5766602
1477991435749,-1.2620392,9.986557,-1.5191956
1477991435850,-1.2812042,9.986557,-1.5191956
1477991435951,-1.2812042,10.024887,-1.5191956
1477991436052,-1.300354,10.044037,-1.5383453
1477991436161,-1.2812042,9.929092,-1.5000305
1477991436262,-1.319519,9.986557,-1.5575104
1477991436370,-1.3386688,10.024887,-1.5958252
1477991436471,-1.3961487,10.024887,-1.5383453
1477991436572,-1.2812042,10.005722,-1.5766602
1477991436673,-1.3386688,10.024887,-1.5766602
1477991436782,-1.2620392,9.948242,-1.5958252
1477991436891,-1.319519,9.986557,-1.5958252
1477991437000,-1.2812042,10.044037,-1.614975
1477991437101,-1.3578339,10.005722,-1.5766602
1477991437210,-1.319519,9.986557,-1.614975
1477991437319,-1.319519,10.005722,-1.5958252
1477991437420,-1.2620392,10.024887,-1.7299347
1477991437529,-1.300354,10.044037,-1.63414
1477991437638,-1.319519,10.024887,-1.614975
1477991437739,-1.3578339,10.063202,-1.5383453
1477991437848,-1.2620392,10.024887,-1.5958252
1477991437957,-1.319519,9.948242,-1.5766602
1477991438066,-1.4153137,10.044037,-1.5575104
1477991438175,-1.3386688,10.063202,-1.614975
1477991438276,-1.2428894,9.986557,-1.5000305
1477991438377,-1.2620392,10.044037,-1.5958252
1477991438485,-1.2428894,9.967407,-1.5766602
1477991438586,-1.2812042,9.986557,-1.5575104
1477991438687,-1.3386688,10.044037,-1.5000305
1477991438796,-1.3769836,10.082352,-1.5383453
1477991438897,-1.300354,10.005722,-1.5383453
1477991439005,-1.2812042,10.044037,-1.5766602
1477991439106,-1.2428894,10.005722,-1.653305
1477991439207,-1.2812042,10.024887,-1.653305
1477991439308,-1.2428894,10.005722,-1.5958252
1477991439409,-1.3386688,9.948242,-1.5191956
1477991439510,-1.1854095,10.005722,-1.6724548
1477991439618,-1.2620392,10.005722,-1.5766602
1477991439719,-1.2620392,10.005722,-1.5766602
1477991439820,-1.300354,10.024887,-1.5766602
1477991439921,-1.319519,9.986557,-1.5766602
1477991440029,-1.2045593,9.948242,-1.63414
1477991440130,-1.300354,10.005722,-1.63414
1477991440231,-1.2620392,10.044037,-1.6724548
1477991440332,-1.319519,10.063202,-1.5575104
1477991440433,-1.2812042,10.024887,-1.5958252
1477991440542,-1.2045593,9.986557,-1.5766602
1477991440651,-1.2620392,9.986557,-1.63414
1477991440760,-1.2620392,10.082352,-1.63414
1477991440869,-1.2428894,10.044037,-1.5958252
1477991440970,-1.2620392,9.986557,-1.5766602
1477991441071,-1.2237244,9.986557,-1.5766602
1477991441181,-1.2620392,10.024887,-1.5575104
1477991441290,-1.1854095,9.948242,-1.6724548
1477991441398,-1.2620392,10.063202,-1.5766602
1477991441507,-1.2428894,10.005722,-1.63414
1477991441608,-1.2812042,10.044037,-1.5958252
1477991441717,-1.2620392,10.005722,-1.614975
1477991441827,-1.2812042,10.024887,-1.614975
1477991441936,-1.2045593,9.948242,-1.653305
1477991442044,-1.2237244,10.005722,-1.653305
1477991442153,-1.2428894,10.044037,-1.614975
1477991442254,-1.2812042,10.005722,-1.5766602
1477991442355,-1.2812042,10.044037,-1.614975
1477991442463,-1.2237244,9.986557,-1.614975
1477991442564,-1.2812042,10.005722,-1.6916199
1477991442665,-1.3386688,10.063202,-1.5958252
1477991442766,-1.300354,10.005722,-1.614975
1477991442874,-1.2812042,10.063202,-1.5766602
1477991442975,-1.2620392,10.024887,-1.5766602
1477991443076,-1.2428894,9.986557,-1.5766602
1477991443177,-1.2812042,10.024887,-1.5191956
1477991443278,-1.319519,10.082352,-1.5191956
1477991443387,-1.2428894,9.948242,-1.5575104
1477991443496,-1.2428894,10.024887,-1.5191956
1477991443605,-1.2428894,9.967407,-1.5575104
1477991443706,-1.2812042,9.986557,-1.5766602
1477991443816,-1.2812042,10.024887,-1.4808807
1477991443925,-1.319519,10.024887,-1.5000305
1477991444033,-1.2428894,9.986557,-1.5383453
1477991444134,-1.2620392,10.024887,-1.5191956
1477991444235,-1.2620392,10.024887,-1.614975
1477991444345,-1.300354,10.005722,-1.5766602
1477991444453,-1.2428894,10.044037,-1.614975
1477991444562,-1.2428894,9.967407,-1.5575104
1477991444671,-1.2237244,9.967407,-1.614975
1477991444780,-1.300354,10.024887,-1.5575104
1477991444881,-1.2237244,10.024887,-1.5958252
1477991444990,-1.300354,10.005722,-1.5958252
1477991445099,-1.2620392,10.082352,-1.63414
1477991445208,-1.2045593,10.005722,-1.5766602
1477991445317,-1.2045593,10.024887,-1.63414
1477991445418,-1.319519,10.044037,-1.5766602
1477991445527,-1.2812042,10.005722,-1.5575104
1477991445636,-1.2812042,10.005722,-1.5191956
1477991445737,-1.2812042,10.063202,-1.614975
1477991445852,-1.2237244,10.005722,-1.5000305
1477991445955,-1.2045593,9.986557,-1.5766602
1477991446064,-1.2237244,10.005722,-1.5000305
1477991446165,-1.2620392,10.005722,-1.5191956
1477991446274,-1.2812042,10.005722,-1.5575104
1477991446383,-1.2428894,10.044037,-1.5383453
1477991446492,-1.2812042,10.024887,-1.4617157
1477991446601,-1.2237244,10.005722,-1.5958252
1477991446702,-1.2620392,10.024887,-1.5575104
1477991446811,-1.2620392,10.024887,-1.5191956
1477991446920,-1.2620392,10.005722,-1.5383453
1477991447021,-1.2237244,10.044037,-1.5383453
1477991447131,-1.2428894,10.024887,-1.5575104
1477991447239,-1.2428894,9.986557,-1.5575104
1477991447341,-1.2620392,10.005722,-1.5766602
1477991447449,-1.2045593,10.024887,-1.5383453
1477991447559,-1.2620392,10.024887,-1.5575104
1477991447667,-1.300354,10.044037,-1.5575104
1477991447776,-1.3386688,10.101517,-1.5575104
1477991447877,-1.2812042,9.986557,-1.5191956
1477991447986,-1.2812042,10.005722,-1.5383453
1477991448096,-1.2428894,10.005722,-1.5000305
1477991448205,-1.2620392,10.005722,-1.5383453
1477991448313,-1.3578339,10.005722,-1.4425507
1477991448415,-1.319519,10.024887,-1.5000305
1477991448522,-1.2812042,10.024887,-1.4617157
1477991448623,-1.2812042,10.005722,-1.4617157
1477991448724,-1.2620392,10.024887,-1.4808807
1477991448825,-1.2620392,9.986557,-1.5575104
